temperature,rate_5,rate_3,rate_10,rate_3_diff,rate_5_diff,rate_10_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_cumulative,rate_3_diff_diff,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_cumulative,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_cumulative,rate_10_diff_diff
62.74511,100.51035,99.51395,99.70549,0.0,0.0,0.0,0.0,2.004975512399932e-08,2.004975512399932e-08,-0.0,0.0,2.745783461052466e-10,2.745783461052466e-10,0.0,2.6942117346364524e-11,2.6942117346364524e-11,-0.0
63.70002,100.50772,99.51761,99.70519,0.0,0.0,0.0,0.0,2.0734206446381246e-08,2.0734206446381246e-08,-0.0,0.0,2.868260984466884e-10,2.868260984466884e-10,0.0,2.830391237119228e-11,2.830391237119228e-11,-0.0
64.65494,100.51165,99.51532,99.70857,0.0,0.0,0.0,0.0,2.1443370846352586e-08,2.1443370846352586e-08,-0.0,0.0,2.9964022601159973e-10,2.9964022601159973e-10,0.0,2.9736211546538286e-11,2.9736211546538286e-11,-0.0
65.60985,100.5095,99.51352,99.71066,0.0,0.0,0.0,0.0,2.2178174421654173e-08,2.2178174421654173e-08,-0.0,0.0,3.1304756923397233e-10,3.1304756923397233e-10,0.0,3.124271950706267e-11,3.124271950706267e-11,-0.0
66.56477,100.50991,99.51024,99.71192,0.0,0.0,0.0,0.0,2.293961126689787e-08,2.293961126689787e-08,-0.0,0.0,3.2707686092726015e-10,3.2707686092726015e-10,0.0,3.282740492490752e-11,3.282740492490752e-11,-0.0
67.51968,100.51033,99.51303,99.71397,0.0,0.0,0.0,0.0,2.3728683456851255e-08,2.3728683456851255e-08,-0.0,0.0,3.417576704186838e-10,3.417576704186838e-10,0.0,3.4494385325881916e-11,3.4494385325881916e-11,-0.0
68.4746,100.50991,99.51441,99.70517,0.0,0.0,0.0,0.0,2.4546466548377478e-08,2.4546466548377478e-08,-0.0,0.0,3.5712165273247216e-10,3.5712165273247216e-10,0.0,3.624807190784972e-11,3.624807190784972e-11,-0.0
69.42951,100.50991,99.50573,99.70066,0.0,0.0,0.0,0.0,2.5394045157347878e-08,2.5394045157347878e-08,-0.0,0.0,3.7320139336679286e-10,3.7320139336679286e-10,0.0,3.809304219947437e-11,3.809304219947437e-11,-0.0
70.38443,100.50987,99.50573,99.69667,0.0,0.0,0.0,0.0,2.6272583335901406e-08,2.6272583335901406e-08,-0.0,0.0,3.90031777322012e-10,3.90031777322012e-10,0.0,4.0034200443376826e-11,4.0034200443376826e-11,-0.0
71.33934,100.5086,99.51081,99.69517,0.0,0.0,0.0,0.0,2.718325540130315e-08,2.718325540130315e-08,-0.0,0.0,4.076487248336917e-10,4.076487248336917e-10,0.0,4.207663678337088e-11,4.207663678337088e-11,-0.0
72.29426,100.5029,99.51441,99.69231,0.0,0.0,0.0,0.0,2.812732157259081e-08,2.812732157259081e-08,-0.0,0.0,4.260906921826644e-10,4.260906921826644e-10,0.0,4.4225804927562166e-11,4.4225804927562166e-11,-0.0
73.24917,100.50209,99.52174,99.6939,0.0,0.0,0.0,0.0,2.9106053681768613e-08,2.9106053681768613e-08,-0.0,0.0,4.4539728771999385e-10,4.4539728771999385e-10,0.0,4.648736640464091e-11,4.648736640464091e-11,-0.0
74.20409,100.50518,99.52628,99.69736,0.0,0.0,0.0,0.0,3.012081648587321e-08,3.012081648587321e-08,-0.0,0.0,4.6561091762904365e-10,4.6561091762904365e-10,0.0,4.886738741577308e-11,4.886738741577308e-11,-0.0
75.159,100.51146,99.51839,99.70145,0.0,0.0,0.0,0.0,3.1172987860571435e-08,3.1172987860571435e-08,-0.0,0.0,4.867752704988486e-10,4.867752704988486e-10,0.0,5.137216653868604e-11,5.137216653868604e-11,-0.0
76.11392,100.51362,99.51669,99.70996,0.0,0.0,0.0,0.0,3.2264046238447615e-08,3.2264046238447615e-08,-0.0,0.0,5.089371225737493e-10,5.089371225737493e-10,0.0,5.400845289330872e-11,5.400845289330872e-11,-0.0
77.06883,100.50733,99.51943,99.71946,0.0,0.0,0.0,0.0,3.3395484852126253e-08,3.3395484852126253e-08,-0.0,0.0,5.321446779391926e-10,5.321446779391926e-10,0.0,5.678325549219515e-11,5.678325549219515e-11,-0.0
78.02375,100.50497,99.52217,99.71988,0.0,0.0,0.0,0.0,3.456890578742246e-08,3.456890578742246e-08,-0.0,0.0,5.564495493066333e-10,5.564495493066333e-10,0.0,5.9704085086013e-11,5.9704085086013e-11,-0.0
78.97866,100.50323,99.52537,99.71946,0.0,0.0,0.0,0.0,3.578592780731611e-08,3.578592780731611e-08,-0.0,0.0,5.819049395581566e-10,5.819049395581566e-10,0.0,6.277874315819546e-11,6.277874315819546e-11,-0.0
79.93358,100.5038,99.524,99.71321,0.0,0.0,0.0,0.0,3.704828754978812e-08,3.704828754978812e-08,-0.0,0.0,6.085678157895944e-10,6.085678157895944e-10,0.0,6.60155900855517e-11,6.60155900855517e-11,-0.0
80.88849,100.50031,99.53634,99.70799,0.0,0.0,0.0,0.0,3.83577404250616e-08,3.83577404250616e-08,-0.0,0.0,6.364969165038933e-10,6.364969165038933e-10,0.0,6.942331155150392e-11,6.942331155150392e-11,-0.0
81.84341,100.49978,99.53496,99.70359,0.0,0.0,0.0,0.0,3.971616953280095e-08,3.971616953280095e-08,-0.0,0.0,6.657551384919438e-10,6.657551384919438e-10,0.0,7.301121595762866e-11,7.301121595762866e-11,-0.0
82.79832,100.50326,99.51935,99.70477,0.0,0.0,0.0,0.0,4.112547908271936e-08,4.112547908271936e-08,-0.0,0.0,6.96407352354222e-10,6.96407352354222e-10,0.0,7.678897578078565e-11,7.678897578078565e-11,-0.0
83.75324,100.5077,99.51359,99.71024,0.0,0.0,0.0,0.0,4.258771165466994e-08,4.258771165466994e-08,-0.0,0.0,7.285230238569858e-10,7.285230238569858e-10,0.0,8.076695750706061e-11,8.076695750706061e-11,-0.0
84.70815,100.5042,99.52401,99.71234,0.0,0.0,0.0,0.0,4.410493354670609e-08,4.410493354670609e-08,-0.0,0.0,7.621738186808062e-10,7.621738186808062e-10,0.0,8.49559351804979e-11,8.49559351804979e-11,-0.0
85.66307,100.50335,99.50847,99.71266,0.0,0.0,0.0,0.0,4.567936105482497e-08,4.567936105482497e-08,-0.0,0.0,7.974364821720494e-10,7.974364821720494e-10,0.0,8.936745650587537e-11,8.936745650587537e-11,-0.0
86.61798,100.50466,99.50984,99.71191,0.0,0.0,0.0,0.0,4.731323710249053e-08,4.731323710249053e-08,-0.0,0.0,8.343902122465609e-10,8.343902122465609e-10,0.0,9.401352552735101e-11,9.401352552735101e-11,-0.0
87.5729,100.50738,99.51166,99.71433,0.0,0.0,0.0,0.0,4.9008967274830783e-08,4.9008967274830783e-08,-0.0,0.0,8.731198239884571e-10,8.731198239884571e-10,0.0,9.890700896547065e-11,9.890700896547065e-11,-0.0
88.52781,100.50117,99.51989,99.71862,0.0,0.0,0.0,0.0,5.0768987029129955e-08,5.0768987029129955e-08,-0.0,0.0,9.137128674565714e-10,9.137128674565714e-10,0.0,1.0406128461902469e-10,1.0406128461902469e-10,-0.0
89.48273,100.50335,99.524,99.71778,0.0,0.0,0.0,0.0,5.259590828155908e-08,5.259590828155908e-08,-0.0,0.0,9.5626310639249e-10,9.5626310639249e-10,0.0,1.0949069246997264e-10,1.0949069246997264e-10,-0.0
90.43764,100.51012,99.52583,99.72162,0.0,0.0,0.0,0.0,5.449237643881392e-08,5.449237643881392e-08,-0.0,0.0,1.0008673552634822e-09,1.0008673552634822e-09,0.0,1.1521014501705769e-10,1.1521014501705769e-10,-0.0
91.39256,100.51122,99.52902,99.72365,0.0,0.0,0.0,0.0,5.6461228404490597e-08,5.6461228404490597e-08,-0.0,0.0,1.047629304461171e-09,1.047629304461171e-09,0.0,1.2123562820585116e-10,1.2123562820585116e-10,-0.0
92.34747,100.50897,99.53222,99.72662,0.0,0.0,0.0,0.0,5.8505338607424726e-08,5.8505338607424726e-08,-0.0,0.0,1.0966560482414841e-09,1.0966560482414841e-09,0.0,1.2758376947344017e-10,1.2758376947344017e-10,-0.0
93.30239,100.50603,99.53496,99.72825,0.0,0.0,0.0,0.0,6.062778937015867e-08,6.062778937015867e-08,-0.0,0.0,1.1480622922595689e-09,1.1480622922595689e-09,0.0,1.3427239414626532e-10,1.3427239414626532e-10,-0.0
94.2573,100.51309,99.53496,99.72825,0.0,0.0,0.0,0.0,6.28317050391239e-08,6.28317050391239e-08,-0.0,0.0,1.2019665411065807e-09,1.2019665411065807e-09,0.0,1.4132004649627329e-10,1.4132004649627329e-10,-0.0
95.21222,100.51209,99.53496,99.73125,0.0,0.0,0.0,0.0,6.512043573990262e-08,6.512043573990262e-08,-0.0,0.0,1.2584957278746582e-09,1.2584957278746582e-09,0.0,1.4874660790406554e-10,1.4874660790406554e-10,-0.0
96.16713,100.51166,99.53405,99.72883,0.0,0.0,0.0,0.0,6.749737863766062e-08,6.749737863766062e-08,-0.0,0.0,1.3177810267096188e-09,1.3177810267096188e-09,0.0,1.56572765692427e-10,1.56572765692427e-10,-0.0
97.12205,100.51427,99.53314,99.71948,0.0,0.0,0.0,0.0,6.996617619372082e-08,6.996617619372082e-08,-0.0,0.0,1.3799629483768102e-09,1.3799629483768102e-09,0.0,1.6482070008501297e-10,1.6482070008501297e-10,-0.0
98.07696,100.51821,99.52309,99.71778,0.0,0.0,0.0,0.0,7.25305235010028e-08,7.25305235010028e-08,-0.0,0.0,1.4451867396123486e-09,1.4451867396123486e-09,0.0,1.735134949864572e-10,1.735134949864572e-10,-0.0
99.03188,100.52083,99.52483,99.71778,0.0,0.0,0.0,0.0,7.519438225455998e-08,7.519438225455998e-08,-0.0,0.0,1.513607993415345e-09,1.513607993415345e-09,0.0,1.8267590158685604e-10,1.8267590158685604e-10,-0.0
99.98679,100.52258,99.52902,99.71651,0.0,0.0,0.0,0.0,7.796177301554606e-08,7.796177301554606e-08,-0.0,0.0,1.5853875929485838e-09,1.5853875929485838e-09,0.0,1.9233368459140441e-10,1.9233368459140441e-10,-0.0
100.94171,100.51597,99.53424,99.71486,0.0,0.0,0.0,0.0,8.0837006215627e-08,8.0837006215627e-08,-0.0,0.0,1.6606978905705424e-09,1.6606978905705424e-09,0.0,2.025144712389163e-10,2.025144712389163e-10,-0.0
101.89662,100.51823,99.54275,99.7136,0.0,0.0,0.0,0.0,8.38244581034514e-08,8.38244581034514e-08,-0.0,0.0,1.7397171495647822e-09,1.7397171495647822e-09,0.0,2.1324702573980873e-10,2.1324702573980873e-10,-0.0
102.85154,100.51865,99.53862,99.71779,0.0,0.0,0.0,0.0,8.692882022012774e-08,8.692882022012774e-08,-0.0,0.0,1.8226363518082523e-09,1.8226363518082523e-09,0.0,2.2456219350483504e-10,2.2456219350483504e-10,-0.0
103.80645,100.51952,99.53633,99.72072,0.0,0.0,0.0,0.0,9.015485767355012e-08,9.015485767355012e-08,-0.0,0.0,1.9096530856476418e-09,1.9096530856476418e-09,0.0,2.364920957189155e-10,2.364920957189155e-10,-0.0
104.76137,100.52432,99.53855,99.72157,0.0,0.0,0.0,0.0,9.35076786503987e-08,9.35076786503987e-08,-0.0,0.0,2.000979048647969e-09,2.000979048647969e-09,0.0,2.4907117972761546e-10,2.4907117972761546e-10,-0.0
105.71628,100.53611,99.5409,99.72362,0.0,0.0,0.0,0.0,9.699247354508669e-08,9.699247354508669e-08,-0.0,0.0,2.0968333244286294e-09,2.0968333244286294e-09,0.0,2.623353247454428e-10,2.623353247454428e-10,-0.0
106.6712,100.53656,99.53268,99.72329,0.0,0.0,0.0,0.0,1.0061480621410541e-07,1.0061480621410541e-07,-0.0,0.0,2.19745065422611e-09,2.19745065422611e-09,0.0,2.7632301063751854e-10,2.7632301063751854e-10,-0.0
107.62611,100.53569,99.52628,99.71995,0.0,0.0,0.0,0.0,1.0438033235683707e-07,1.0438033235683707e-07,-0.0,0.0,2.303074039390147e-09,2.303074039390147e-09,0.0,2.910743247227085e-10,2.910743247227085e-10,-0.0
108.58103,100.52945,99.52291,99.71697,0.0,0.0,0.0,0.0,1.0829511437172792e-07,1.0829511437172792e-07,-0.0,0.0,2.4139638636137577e-09,2.4139638636137577e-09,0.0,3.0663226263357856e-10,3.0663226263357856e-10,-0.0
109.53594,100.51898,99.53085,99.7161,0.0,0.0,0.0,0.0,1.123653172447068e-07,1.123653172447068e-07,-0.0,0.0,2.530389751002597e-09,2.530389751002597e-09,0.0,3.2304162501400004e-10,3.2304162501400004e-10,-0.0
110.49086,100.51691,99.5409,99.71523,0.0,0.0,0.0,0.0,1.1659754903496061e-07,1.1659754903496061e-07,-0.0,0.0,2.65264062987209e-09,2.65264062987209e-09,0.0,3.4035046576094865e-10,3.4035046576094865e-10,-0.0
111.44577,100.51209,99.53862,99.72407,0.0,0.0,0.0,0.0,1.209985323720382e-07,1.209985323720382e-07,-0.0,0.0,2.781015768762635e-09,2.781015768762635e-09,0.0,3.5860886611831125e-10,3.5860886611831125e-10,-0.0
112.40069,100.51428,99.53633,99.72407,0.0,0.0,0.0,0.0,1.2557547278336199e-07,1.2557547278336199e-07,-0.0,0.0,2.9158358827874704e-09,2.9158358827874704e-09,0.0,3.778705474211519e-10,3.778705474211519e-10,-0.0
113.3556,100.51209,99.53405,99.72332,0.0,0.0,0.0,0.0,1.3033570373204406e-07,1.3033570373204406e-07,-0.0,0.0,3.0574332615876023e-09,3.0574332615876023e-09,0.0,3.9819150863560363e-10,3.9819150863560363e-10,-0.0
114.31052,100.5086,99.53405,99.72239,0.0,0.0,0.0,0.0,1.3528708520032152e-07,1.3528708520032152e-07,-0.0,0.0,3.2061640304577952e-09,3.2061640304577952e-09,0.0,4.196318227642206e-10,4.196318227642206e-10,-0.0
115.26543,100.50598,99.53679,99.72109,0.0,0.0,0.0,0.0,1.4043762001519244e-07,1.4043762001519244e-07,-0.0,0.0,3.3623972749213006e-09,3.3623972749213006e-09,0.0,4.4225412225760957e-10,4.4225412225760957e-10,-0.0
116.22035,100.50729,99.54039,99.72447,0.0,0.0,0.0,0.0,1.4579588532355157e-07,1.4579588532355157e-07,-0.0,0.0,3.526528581403894e-09,3.526528581403894e-09,0.0,4.661256005259665e-10,4.661256005259665e-10,-0.0
117.17526,100.5086,99.5441,99.7245,0.0,0.0,0.0,0.0,1.513706177504279e-07,1.513706177504279e-07,-0.0,0.0,3.6989680527510384e-09,3.6989680527510384e-09,0.0,4.913163278303616e-10,4.913163278303616e-10,-0.0
118.13018,100.50901,99.541,99.72282,0.0,0.0,0.0,0.0,1.5717118064464707e-07,1.5717118064464707e-07,-0.0,0.0,3.8801552672170635e-09,3.8801552672170635e-09,0.0,5.179014819114667e-10,5.179014819114667e-10,-0.0
119.08509,100.49633,99.53816,99.72239,0.0,0.0,0.0,0.0,1.6320711539302324e-07,1.6320711539302324e-07,-0.0,0.0,4.0705460677269675e-09,4.0705460677269675e-09,0.0,5.459594749338154e-10,5.459594749338154e-10,-0.0
120.04001,100.49505,99.53678,99.72405,0.0,0.0,0.0,0.0,1.6948864758212393e-07,1.6948864758212393e-07,-0.0,0.0,4.270629093573061e-09,4.270629093573061e-09,0.0,5.755744401230014e-10,5.755744401230014e-10,-0.0
120.99492,100.49636,99.53679,99.72615,0.0,0.0,0.0,0.0,1.7602620154929926e-07,1.7602620154929926e-07,-0.0,0.0,4.48091121340434e-09,4.48091121340434e-09,0.0,6.06834148058226e-10,6.06834148058226e-10,-0.0
121.94984,100.4968,99.53079,99.72781,0.0,0.0,0.0,0.0,1.828309488989935e-07,1.828309488989935e-07,-0.0,0.0,4.70193580147358e-09,4.70193580147358e-09,0.0,6.398327794432953e-10,6.398327794432953e-10,-0.0
122.90475,100.4968,99.52628,99.72993,0.0,0.0,0.0,0.0,1.8991428310593599e-07,1.8991428310593599e-07,-0.0,0.0,4.9342666700692e-09,4.9342666700692e-09,0.0,6.746686064915818e-10,6.746686064915818e-10,-0.0
123.85967,100.49636,99.5217,99.73202,0.0,0.0,0.0,0.0,1.9728841414609588e-07,1.9728841414609588e-07,-0.0,0.0,5.178508281651633e-09,5.178508281651633e-09,0.0,7.114470855886568e-10,7.114470855886568e-10,-0.0
124.81458,100.49461,99.50984,99.73244,0.0,0.0,0.0,0.0,2.0496579967637634e-07,2.0496579967637634e-07,-0.0,0.0,5.4352880205549795e-09,5.4352880205549795e-09,0.0,7.502782766557913e-10,7.502782766557913e-10,-0.0
125.7695,100.49287,99.50937,99.73205,0.0,0.0,0.0,0.0,2.1295978989381825e-07,2.1295978989381825e-07,-0.0,0.0,5.705278554144224e-09,5.705278554144224e-09,0.0,7.912802935430205e-10,7.912802935430205e-10,-0.0
126.72441,100.49112,99.50635,99.73286,0.0,0.0,0.0,0.0,2.212840114971389e-07,2.212840114971389e-07,-0.0,0.0,5.9891782659162574e-09,5.9891782659162574e-09,0.0,8.345764310551554e-10,8.345764310551554e-10,-0.0
127.67933,100.48937,99.51258,99.73747,0.0,0.0,0.0,0.0,2.2995306727638312e-07,2.2995306727638312e-07,-0.0,0.0,6.2877360031759046e-09,6.2877360031759046e-09,0.0,8.80299015500165e-10,8.80299015500165e-10,-0.0
128.63424,100.48806,99.51349,99.73499,0.0,0.0,0.0,0.0,2.3898186871189666e-07,2.3898186871189666e-07,-0.0,0.0,6.601729473949011e-09,6.601729473949011e-09,0.0,9.285862054727155e-10,9.285862054727155e-10,-0.0
129.58916,100.48806,99.51441,99.73238,0.0,0.0,0.0,0.0,2.4838639522403737e-07,2.4838639522403737e-07,-0.0,0.0,6.9319926459315475e-09,6.9319926459315475e-09,0.0,9.795862901379846e-10,9.795862901379846e-10,-0.0
130.54407,100.48806,99.51486,99.72995,0.0,0.0,0.0,0.0,2.581829708814577e-07,2.581829708814577e-07,-0.0,0.0,7.279391887649563e-09,7.279391887649563e-09,0.0,1.033454125844423e-09,1.033454125844423e-09,-0.0
131.49899,100.48719,99.51486,99.72825,0.0,0.0,0.0,0.0,2.683890887107892e-07,2.683890887107892e-07,-0.0,0.0,7.644856313937488e-09,7.644856313937488e-09,0.0,1.0903559355198894e-09,1.0903559355198894e-09,-0.0
132.4539,100.48588,99.52522,99.72825,0.0,0.0,0.0,0.0,2.790226265650121e-07,2.790226265650121e-07,-0.0,0.0,8.029351427275167e-09,8.029351427275167e-09,0.0,1.1504653386736055e-09,1.1504653386736055e-09,-0.0
133.40882,100.48195,99.51669,99.72825,0.0,0.0,0.0,0.0,2.9010274241082186e-07,2.9010274241082186e-07,-0.0,0.0,8.433912739200427e-09,8.433912739200427e-09,0.0,1.213968711801337e-09,1.213968711801337e-09,-0.0
134.36373,100.47891,99.50668,99.72846,0.0,0.0,0.0,0.0,3.0164902394551234e-07,3.0164902394551234e-07,-0.0,0.0,8.859616640420235e-09,8.859616640420235e-09,0.0,1.2810607642763294e-09,1.2810607642763294e-09,-0.0
135.31865,100.47408,99.50253,99.72786,0.0,0.0,0.0,0.0,3.1368246134997074e-07,3.1368246134997074e-07,-0.0,0.0,9.307617665808142e-09,9.307617665808142e-09,0.0,1.3519505269954434e-09,1.3519505269954434e-09,-0.0
136.27356,100.47408,99.49842,99.72296,0.0,0.0,0.0,0.0,3.262245247348104e-07,3.262245247348104e-07,-0.0,0.0,9.779116291391293e-09,9.779116291391293e-09,0.0,1.4268564209814433e-09,1.4268564209814433e-09,-0.0
137.22848,100.48151,99.49568,99.72366,0.0,0.0,0.0,0.0,3.392982214752511e-07,3.392982214752511e-07,-0.0,0.0,1.0275400253437275e-08,1.0275400253437275e-08,0.0,1.506012949757201e-09,1.506012949757201e-09,-0.0
138.18339,100.47755,99.51348,99.72407,0.0,0.0,0.0,0.0,3.5292709500932416e-07,3.5292709500932416e-07,-0.0,0.0,1.0797808936378466e-08,1.0797808936378466e-08,0.0,1.5896652011105653e-09,1.5896652011105653e-09,-0.0
139.13831,100.4732,99.50983,99.72407,0.0,0.0,0.0,0.0,3.671363745636756e-07,3.671363745636756e-07,-0.0,0.0,1.1347779204530012e-08,1.1347779204530012e-08,0.0,1.6780763279764685e-09,1.6780763279764685e-09,-0.0
140.09322,100.4693,99.50755,99.73118,0.0,0.0,0.0,0.0,3.819518882134174e-07,3.819518882134174e-07,-0.0,0.0,1.1926806007007566e-08,1.1926806007007566e-08,0.0,1.771521416664172e-09,1.771521416664172e-09,-0.0
141.04814,100.46488,99.50755,99.73412,0.0,0.0,0.0,0.0,3.974013135719105e-07,3.974013135719105e-07,-0.0,0.0,1.2536493234487058e-08,1.2536493234487058e-08,0.0,1.8702958514909037e-09,1.8702958514909037e-09,-0.0
142.00305,100.46228,99.5071,99.73662,0.0,0.0,0.0,0.0,4.1351299734754436e-07,4.1351299734754436e-07,-0.0,0.0,1.317851012472133e-08,1.317851012472133e-08,0.0,1.974708474741837e-09,1.974708474741837e-09,-0.0
142.95797,100.46184,99.50573,99.7383,0.0,0.0,0.0,0.0,4.3031731641367777e-07,4.3031731641367777e-07,-0.0,0.0,1.3854647717188162e-08,1.3854647717188162e-08,0.0,2.0850909420851953e-09,2.0850909420851953e-09,-0.0
143.91288,100.46184,99.49659,99.73872,0.0,0.0,0.0,0.0,4.478453953557635e-07,4.478453953557635e-07,-0.0,0.0,1.4566770595379437e-08,1.4566770595379437e-08,0.0,2.201790090517111e-09,2.201790090517111e-09,-0.0
144.8678,100.46184,99.49385,99.73872,0.0,0.0,0.0,0.0,4.661305882685291e-07,4.661305882685291e-07,-0.0,0.0,1.5316879580018905e-08,1.5316879580018905e-08,0.0,2.3251784048675095e-09,2.3251784048675095e-09,-0.0
145.82271,100.46184,99.49946,99.73746,0.0,0.0,0.0,0.0,4.85207084970479e-07,4.85207084970479e-07,-0.0,0.0,1.6107058291278982e-08,1.6107058291278982e-08,0.0,2.455645499851816e-09,2.455645499851816e-09,-0.0
146.77763,100.46184,99.5007,99.73194,0.0,0.0,0.0,0.0,5.051115249035026e-07,5.051115249035026e-07,-0.0,0.0,1.6939542797418367e-08,1.6939542797418367e-08,0.0,2.5936098329427574e-09,2.5936098329427574e-09,-0.0
147.73254,100.46184,99.49328,99.73035,0.0,0.0,0.0,0.0,5.258814817930194e-07,5.258814817930194e-07,-0.0,0.0,1.7816662420802773e-08,1.7816662420802773e-08,0.0,2.7395091952674403e-09,2.7395091952674403e-09,-0.0
148.68746,100.46184,99.50299,99.72909,0.0,0.0,0.0,0.0,5.475572221615116e-07,5.475572221615116e-07,-0.0,0.0,1.87409171443774e-08,1.87409171443774e-08,0.0,2.893813822992243e-09,2.893813822992243e-09,-0.0
149.64237,100.46097,99.50299,99.72783,0.0,0.0,0.0,0.0,5.701800572224825e-07,5.701800572224825e-07,-0.0,0.0,1.9714912019059872e-08,1.9714912019059872e-08,0.0,3.057015779009407e-09,3.057015779009407e-09,-0.0
150.59729,100.44786,99.50299,99.727,0.0,0.0,0.0,0.0,5.937942597758693e-07,5.937942597758693e-07,-0.0,0.0,2.0741443226629934e-08,2.0741443226629934e-08,0.0,3.2296436340078814e-09,3.2296436340078814e-09,-0.0
151.5522,100.44743,99.49428,99.727,0.0,0.0,0.0,0.0,6.184452710330723e-07,6.184452710330723e-07,-0.0,0.0,2.1823425371865195e-08,2.1823425371865195e-08,0.0,3.4122506065093658e-09,3.4122506065093658e-09,-0.0
152.50712,100.44699,99.49842,99.73454,0.0,0.0,0.0,0.0,6.441817910520608e-07,6.441817910520608e-07,-0.0,0.0,2.296398720855676e-08,2.296398720855676e-08,0.0,3.605431006259044e-09,3.605431006259044e-09,-0.0
153.46203,100.44655,99.49255,99.73663,0.0,0.0,0.0,0.0,6.710538269881511e-07,6.710538269881511e-07,-0.0,0.0,2.4166391016708633e-08,2.4166391016708633e-08,0.0,3.80980698399546e-09,3.80980698399546e-09,-0.0
154.41695,100.44611,99.48882,99.73579,0.0,0.0,0.0,0.0,6.991149737651274e-07,6.991149737651274e-07,-0.0,0.0,2.5434139120015045e-08,2.5434139120015045e-08,0.0,4.026046954010262e-09,4.026046954010262e-09,-0.0
155.37186,100.4448,99.47969,99.73453,0.0,0.0,0.0,0.0,7.284202889200172e-07,7.284202889200172e-07,-0.0,0.0,2.6770884455444403e-08,2.6770884455444403e-08,0.0,4.254850786840527e-09,4.254850786840527e-09,-0.0
156.32678,100.44349,99.47329,99.73362,0.0,0.0,0.0,0.0,7.590287819102503e-07,7.590287819102503e-07,-0.0,0.0,2.8180549147396042e-08,2.8180549147396042e-08,0.0,4.496970455177431e-09,4.496970455177431e-09,-0.0
157.28169,100.44218,99.46553,99.73244,0.0,0.0,0.0,0.0,7.910010992574326e-07,7.910010992574326e-07,-0.0,0.0,2.9667225272814826e-08,2.9667225272814826e-08,0.0,4.753193482197609e-09,4.753193482197609e-09,-0.0
158.23661,100.44087,99.47101,99.73118,0.0,0.0,0.0,0.0,8.244022427782682e-07,8.244022427782682e-07,-0.0,0.0,3.123530691135356e-08,3.123530691135356e-08,0.0,5.02436608585641e-09,5.02436608585641e-09,-0.0
159.19152,100.43911,99.47101,99.73035,0.0,0.0,0.0,0.0,8.59299047116937e-07,8.59299047116937e-07,-0.0,0.0,3.288937999242997e-08,3.288937999242997e-08,0.0,5.3113746725340806e-09,5.3113746725340806e-09,-0.0
160.14644,100.43519,99.47101,99.72909,0.0,0.0,0.0,0.0,8.957631492804228e-07,8.957631492804228e-07,-0.0,0.0,3.463436941431421e-08,3.463436941431421e-08,0.0,5.615171789595826e-09,5.615171789595826e-09,-0.0
161.10135,100.43301,99.46915,99.72825,0.0,0.0,0.0,0.0,9.338682388653202e-07,9.338682388653202e-07,-0.0,0.0,3.647541672867374e-08,3.647541672867374e-08,0.0,5.936755428090812e-09,5.936755428090812e-09,-0.0
162.05627,100.42733,99.45735,99.72825,0.0,0.0,0.0,0.0,9.736933035995082e-07,9.736933035995082e-07,-0.0,0.0,3.841804411714068e-08,3.841804411714068e-08,0.0,6.277198132825709e-09,6.277198132825709e-09,-0.0
163.01118,100.41859,99.4473,99.72825,0.0,0.0,0.0,0.0,1.0153196305986303e-06,1.0153196305986303e-06,-0.0,0.0,4.046801852212963e-08,4.046801852212963e-08,0.0,6.637623848646657e-09,6.637623848646657e-09,-0.0
163.9661,100.41597,99.44269,99.72825,0.0,0.0,0.0,0.0,1.0588343551922997e-06,1.0588343551922997e-06,-0.0,0.0,4.26315344900061e-08,4.26315344900061e-08,0.0,7.0192405817547875e-09,7.0192405817547875e-09,-0.0
164.92101,100.41597,99.43046,99.72825,0.0,0.0,0.0,0.0,1.104327189367442e-06,1.104327189367442e-06,-0.0,0.0,4.491506319233312e-08,4.491506319233312e-08,0.0,7.423314491203462e-09,7.423314491203462e-09,-0.0
165.87593,100.4089,99.42178,99.72825,0.0,0.0,0.0,0.0,1.1518943040180647e-06,1.1518943040180647e-06,-0.0,0.0,4.7325556393547773e-08,4.7325556393547773e-08,0.0,7.851206545463408e-09,7.851206545463408e-09,-0.0
166.83084,100.40054,99.41025,99.72825,0.0,0.0,0.0,0.0,1.201634758324083e-06,1.201634758324083e-06,-0.0,0.0,4.9870278622030144e-08,4.9870278622030144e-08,0.0,8.304343523701699e-09,8.304343523701699e-09,-0.0
167.78576,100.3963,99.40477,99.72825,0.0,0.0,0.0,0.0,1.2536547487424645e-06,1.2536547487424645e-06,-0.0,0.0,5.255703480097378e-08,5.255703480097378e-08,0.0,8.784259168452411e-09,8.784259168452411e-09,-0.0
168.74067,100.39062,99.40031,99.72825,0.0,0.0,0.0,0.0,1.308063710405679e-06,1.308063710405679e-06,-0.0,0.0,5.5393983621225846e-08,5.5393983621225846e-08,0.0,9.292561719474509e-09,9.292561719474509e-09,-0.0
