temperature,rate_3,rate_10,rate_5,rate_3_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_reaction_2,rate_3_diff_reaction_3,rate_3_diff_cumulative,rate_5_diff,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_reaction_2,rate_5_diff_reaction_3,rate_5_diff_cumulative,rate_10_diff,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_reaction_2,rate_10_diff_reaction_3,rate_10_diff_cumulative
368.71691,47.44906,50.27939,48.38889,0.09261036199971429,0.0,1.8765264833093047e-07,0.0,0.09492982489004832,0.09493001254269666,0.05786380663779411,0.0,0.01033754521185793,0.0,0.03820159695327908,0.04853914216513701,0.2696995351930518,0.0,0.0021705162685885515,0.20235406280530466,0.03122461007441267,0.2357491891483059
369.67183,47.3629,50.03442,48.33525,0.09753755370962125,0.0,1.5251796487314752e-07,0.0,0.09841886412254502,0.0984190166405099,0.05925661534644178,0.0,0.009758922121674528,0.0,0.03982239756221064,0.04958131968388517,0.2524831628847082,0.0,0.001985509824655506,0.16778394736609445,0.0322630046427231,0.20203246183347306
370.62674,47.26278,49.79719,48.27572,0.10092525431419119,0.0,1.2377445902427724e-07,0.0,0.10197373062825087,0.1019738544027099,0.06226208698017288,0.0,0.009207271652217644,0.0,0.041521272191137625,0.05072854384335527,0.21505090380882308,0.0,0.0018147269110910587,0.13129347868012034,0.03334133994032669,0.16644954553153807
371.58166,47.17015,49.62371,48.21634,0.10647030853393957,0.0,1.0029583634771272e-07,0.0,0.10557877179527743,0.10557887209111377,0.06256578211213437,0.0,0.008681688642225804,0.0,0.04330205546971333,0.05198374411193914,0.15211794189460193,0.0,0.0016572191561805116,0.09442745342135968,0.0344612935966208,0.13054596617416098
372.53657,47.05944,49.50667,48.15623,0.11412012396405302,0.0,8.114813012129597e-08,0.0,0.10921358847516839,0.10921366962329851,0.0692416990685949,0.0,0.008181296561211951,0.0,0.0451686238764992,0.05334992043771115,0.08078249670647963,0.0,0.0015120942498637433,0.059577600935193945,0.035624559369320685,0.09671425455437838
373.49149,46.9522,49.46943,48.0841,0.11145493737495471,0.0,6.55565285373737e-08,0.0,0.11285231900676562,0.11285238456329416,0.07322638864482656,0.0,0.0077052051170955925,0.0,0.04712502887595142,0.05483023399304701,0.03323850018587038,0.0,0.0013785013548348948,0.030073870124436422,0.03683294141955435,0.06828531289882567
374.4464,46.84658,49.44319,48.01638,0.09941734280012682,0.0,5.2880693029224013e-08,0.0,0.11646210396641092,0.11646215684710395,0.06965019156147889,0.0,0.0072525537847838795,0.0,0.04917531809352104,0.05642787187830492,0.031337827358267845,0.0,0.0012556418795307363,0.009761692621707313,0.03808825669778087,0.049105591199018916
375.40132,46.76233,49.40958,47.95108,0.10762758360896996,0.0,4.2591225157722064e-08,0.0,0.12000189927713552,0.12000194186836068,0.06859249472258355,0.0,0.0068224733251631385,0.0,0.051323669673121845,0.05814614299828498,0.04106654382691133,0.0,0.0011427567570228456,0.0009804134287399848,0.03939243566007729,0.04151560584584012
376.35623,46.64103,49.36476,47.88538,0.12434617407327409,0.0,3.425207612743759e-08,0.0,0.1234203780066253,0.12342041225870143,0.07099058881361131,0.0,0.006414125080723256,0.0,0.0535741812464072,0.05998830632713045,0.04800949746162786,0.0,0.0010391352344529857,6.478219766470347e-09,0.04074741574539422,0.041786557458066975
377.31115,46.52485,49.31789,47.8155,0.1146541104653842,0.0,2.750397465141702e-08,0.0,0.1266540636327608,0.12665409113673545,0.078410175054767,0.0,0.006026666121999817,0.0,0.05593099948169036,0.06195766560369018,0.049072430423493074,0.0,0.0009441038021875632,0.0,0.042155248674122084,0.043099352476309645
378.26606,46.42206,49.27104,47.73563,0.11677993186485125,0.0,2.2051990880315245e-08,0.0,0.12962446474123587,0.12962448679322675,0.08294979858516527,0.0,0.005659284606787259,0.0,0.058398066343640746,0.064057350950428,0.050648470426544634,0.0,0.0008570333016661119,0.0,0.04361798381431446,0.04447501711598057
379.22098,46.30182,49.22116,47.65708,0.12317323800490954,0.0,1.7653951388689766e-08,0.0,0.13223528347810873,0.1322353011320601,0.07994426400336252,0.0,0.005311168280402413,0.0,0.06097923392086952,0.06629040220127193,0.05371160236096628,0.0,0.0007773293100196312,0.0,0.04513778205092098,0.045915111360940605
380.17589,46.18682,49.16846,47.58295,0.11436102762237255,0.0,1.4111716693420177e-08,0.0,0.13436859640956375,0.13436861052128043,0.07499099542232557,0.0,0.0049815361890360515,0.0,0.06367795265225208,0.06865948884128813,0.05714119107193483,0.0,0.0007044378329649801,0.0,0.046716787570240996,0.04742122540320597
381.13081,46.08341,49.11203,47.51386,0.12152927996121576,0.0,1.1263141361293308e-08,0.0,0.13588097542809266,0.13588098669123402,0.07651470720509224,0.0,0.004669610271637208,0.0,0.06649735544037279,0.07116696571200999,0.0663724758589268,0.0,0.0006378369707858872,0.0,0.048357248054585154,0.04899508502537104
