coefficient_1,coefficient_2,rmse
-1.469387755102041,-0.9795918367346939,0.04407731121305946
-1.469387755102041,-0.9489795918367347,0.04457320942350582
-1.469387755102041,-0.9183673469387755,0.045562898832759956
-1.469387755102041,-0.8877551020408163,0.047011193596402635
-1.469387755102041,-0.8571428571428572,0.048871757890030516
-1.469387755102041,-0.826530612244898,0.05109256794467776
-1.469387755102041,-0.7959183673469388,0.05352901295193035
-1.469387755102041,-0.7653061224489797,0.05602337337093001
-1.469387755102041,-0.7346938775510204,0.0587431391441513
-1.469387755102041,-0.7040816326530612,0.06164703422947464
-1.469387755102041,-0.673469387755102,0.06470352841390342
-1.469387755102041,-0.6428571428571429,0.0678829375468745
-1.469387755102041,-0.6122448979591837,0.06437416939343614
-1.469387755102041,-0.5816326530612245,0.0657463174773549
-1.469387755102041,-0.5510204081632654,0.0671186405789076
-1.469387755102041,-0.5204081632653061,0.068496399478902
-1.469387755102041,-0.48979591836734704,0.06988353229826147
-1.469387755102041,-0.4591836734693877,0.07128303772645364
-1.469387755102041,-0.4285714285714286,0.07269712660886622
-1.469387755102041,-0.3979591836734695,0.07412727099247006
-1.469387755102041,-0.36734693877551017,0.07557421726915521
-1.469387755102041,-0.33673469387755106,0.07703798525914053
-1.469387755102041,-0.30612244897959195,0.07851788078087157
-1.469387755102041,-0.2755102040816326,0.08001252216510392
-1.469387755102041,-0.24489795918367352,0.08151988757787484
-1.469387755102041,-0.2142857142857144,0.08303738481442909
-1.469387755102041,-0.18367346938775508,0.08456194226760837
-1.469387755102041,-0.15306122448979598,0.0860901149804018
-1.469387755102041,-0.12244897959183687,0.08761819735582692
-1.469387755102041,-0.09183673469387754,0.08914233918239689
-1.469387755102041,-0.061224489795918435,0.09065865792208234
-1.469387755102041,-0.03061224489795933,0.09216334015635161
-1.469387755102041,0.0,0.09365273491390427
-1.4387755102040816,-1.5,0.05884440381270555
-1.4387755102040816,-1.469387755102041,0.05785775304233315
-1.4387755102040816,-1.4387755102040816,0.056884066031316086
-1.4387755102040816,-1.4081632653061225,0.055932886193364145
-1.4387755102040816,-1.3775510204081634,0.05502327640559962
-1.4387755102040816,-1.346938775510204,0.054163950789921804
-1.4387755102040816,-1.316326530612245,0.053358091344800955
-1.4387755102040816,-1.2857142857142858,0.052605166425213734
-1.4387755102040816,-1.2551020408163265,0.051901680013746065
-1.4387755102040816,-1.2244897959183674,0.0512650206291813
-1.4387755102040816,-1.193877551020408,0.05070763263871744
-1.4387755102040816,-1.163265306122449,0.0501862956872539
-1.4387755102040816,-1.1326530612244898,0.04837832750863197
-1.4387755102040816,-1.1020408163265305,0.04725304886637256
-1.4387755102040816,-1.0714285714285714,0.046476859933579695
-1.4387755102040816,-1.0408163265306123,0.046073379415273265
-1.4387755102040816,-1.010204081632653,0.04572746224537875
-1.4387755102040816,-0.9795918367346939,0.04407731126927187
-1.4387755102040816,-0.9489795918367347,0.04457320942515124
-1.4387755102040816,-0.9183673469387755,0.04556289883276862
-1.4387755102040816,-0.8877551020408163,0.0470111935964254
-1.4387755102040816,-0.8571428571428572,0.04887175789002065
-1.4387755102040816,-0.826530612244898,0.05109256794466185
-1.4387755102040816,-0.7959183673469388,0.05346979519664266
-1.4387755102040816,-0.7653061224489797,0.0559800403796196
-1.4387755102040816,-0.7346938775510204,0.0587122665147859
-1.4387755102040816,-0.7040816326530612,0.06162838484789572
-1.4387755102040816,-0.673469387755102,0.0646950086653842
-1.4387755102040816,-0.6428571428571429,0.06788167520334179
-1.4387755102040816,-0.6122448979591837,0.06437416958101286
-1.4387755102040816,-0.5816326530612245,0.06574631747745875
-1.4387755102040816,-0.5510204081632654,0.06711864057884996
-1.4387755102040816,-0.5204081632653061,0.06849639947894474
-1.4387755102040816,-0.48979591836734704,0.06988353229815565
-1.4387755102040816,-0.4591836734693877,0.0712830377264517
-1.4387755102040816,-0.4285714285714286,0.07269712660886782
-1.4387755102040816,-0.3979591836734695,0.07412727099247275
-1.4387755102040816,-0.36734693877551017,0.07557421726914657
-1.4387755102040816,-0.33673469387755106,0.0770379852591584
-1.4387755102040816,-0.30612244897959195,0.07851788078086937
-1.4387755102040816,-0.2755102040816326,0.08001252216510515
-1.4387755102040816,-0.24489795918367352,0.08151988757789595
-1.4387755102040816,-0.2142857142857144,0.08303738481439327
-1.4387755102040816,-0.18367346938775508,0.08456194226761185
-1.4387755102040816,-0.15306122448979598,0.08609011498044318
-1.4387755102040816,-0.12244897959183687,0.08761819735578273
-1.4387755102040816,-0.09183673469387754,0.08914233918235735
-1.4387755102040816,-0.061224489795918435,0.09065865792311881
-1.4387755102040816,-0.03061224489795933,0.09216334015594495
-1.4387755102040816,0.0,0.09365273491395477
-1.4081632653061225,-1.5,0.05884440381270494
-1.4081632653061225,-1.469387755102041,0.05785775304233132
-1.4081632653061225,-1.4387755102040816,0.05688406603131774
-1.4081632653061225,-1.4081632653061225,0.05593288619336425
-1.4081632653061225,-1.3775510204081634,0.05502327640560072
-1.4081632653061225,-1.346938775510204,0.054163950789923344
-1.4081632653061225,-1.316326530612245,0.053358091344799366
-1.4081632653061225,-1.2857142857142858,0.05260516642521211
-1.4081632653061225,-1.2551020408163265,0.05190168001374195
-1.4081632653061225,-1.2244897959183674,0.05126502062917283
-1.4081632653061225,-1.193877551020408,0.050707632638722897
-1.4081632653061225,-1.163265306122449,0.050186295687260046
-1.4081632653061225,-1.1326530612244898,0.048378327508320246
-1.4081632653061225,-1.1020408163265305,0.047253048866454525
-1.4081632653061225,-1.0714285714285714,0.04647685993353725
-1.4081632653061225,-1.0408163265306123,0.04607337941502478
-1.4081632653061225,-1.010204081632653,0.04556422373665791
-1.4081632653061225,-0.9795918367346939,0.044077311246515906
-1.4081632653061225,-0.9489795918367347,0.04457320942499985
-1.4081632653061225,-0.9183673469387755,0.045562898832775645
-1.4081632653061225,-0.8877551020408163,0.047011193596407444
-1.4081632653061225,-0.8571428571428572,0.04887175789001897
-1.4081632653061225,-0.826530612244898,0.05109256794463539
-1.4081632653061225,-0.7959183673469388,0.05341493236577364
-1.4081632653061225,-0.7653061224489797,0.055939770301131134
-1.4081632653061225,-0.7346938775510204,0.058685440826941014
-1.4081632653061225,-0.7040816326530612,0.061614239695355566
-1.4081632653061225,-0.673469387755102,0.0646900247499021
-1.4081632653061225,-0.6428571428571429,0.06299456988944892
-1.4081632653061225,-0.6122448979591837,0.06437416957062257
-1.4081632653061225,-0.5816326530612245,0.06574631747784748
-1.4081632653061225,-0.5510204081632654,0.06711864057892564
-1.4081632653061225,-0.5204081632653061,0.06849639947894329
-1.4081632653061225,-0.48979591836734704,0.06988353229818897
-1.4081632653061225,-0.4591836734693877,0.07128303772648115
-1.4081632653061225,-0.4285714285714286,0.0726971266089153
-1.4081632653061225,-0.3979591836734695,0.07412727099247127
-1.4081632653061225,-0.36734693877551017,0.07557421726914944
-1.4081632653061225,-0.33673469387755106,0.07703798525913565
-1.4081632653061225,-0.30612244897959195,0.0785178807808871
-1.4081632653061225,-0.2755102040816326,0.08001252216510292
-1.4081632653061225,-0.24489795918367352,0.08151988757785399
-1.4081632653061225,-0.2142857142857144,0.08303738481443314
-1.4081632653061225,-0.18367346938775508,0.08456194226753677
-1.4081632653061225,-0.15306122448979598,0.08609011498042306
-1.4081632653061225,-0.12244897959183687,0.08761819735582256
-1.4081632653061225,-0.09183673469387754,0.08914233918237115
-1.4081632653061225,-0.061224489795918435,0.09065865792327445
-1.4081632653061225,-0.03061224489795933,0.09216334015462611
-1.4081632653061225,0.0,0.09117777273904933
-1.3775510204081634,-1.5,0.05502327641648517
-1.3775510204081634,-1.469387755102041,0.055023276393183454
-1.3775510204081634,-1.4387755102040816,0.05502327638811781
-1.3775510204081634,-1.4081632653061225,0.055023276387017914
-1.3775510204081634,-1.3775510204081634,0.05502327638677955
-1.3775510204081634,-1.346938775510204,0.05502327638672813
-1.3775510204081634,-1.316326530612245,0.05502327638671716
-1.3775510204081634,-1.2857142857142858,0.05502327638671487
-1.3775510204081634,-1.2551020408163265,0.05502327638671443
-1.3775510204081634,-1.2244897959183674,0.05502327638671443
-1.3775510204081634,-1.193877551020408,0.05502327638671443
-1.3775510204081634,-1.163265306122449,0.05502327638671443
-1.3775510204081634,-1.1326530612244898,0.05502327638671443
-1.3775510204081634,-1.1020408163265305,0.05502327638671443
-1.3775510204081634,-1.0714285714285714,0.05502327638671443
-1.3775510204081634,-1.0408163265306123,0.05502327638671443
-1.3775510204081634,-1.010204081632653,0.05502327638671443
-1.3775510204081634,-0.9795918367346939,0.05502327638671443
-1.3775510204081634,-0.9489795918367347,0.05502327638671443
-1.3775510204081634,-0.9183673469387755,0.05502327638671443
-1.3775510204081634,-0.8877551020408163,0.047011193646553304
-1.3775510204081634,-0.8571428571428572,0.048871757890565276
-1.3775510204081634,-0.826530612244898,0.05108708331512196
-1.3775510204081634,-0.7959183673469388,0.053363636515591326
-1.3775510204081634,-0.7653061224489797,0.055903094920331485
-1.3775510204081634,-0.7346938775510204,0.05866329696020454
-1.3775510204081634,-0.7040816326530612,0.06160370055722066
-1.3775510204081634,-0.673469387755102,0.06468964425165387
-1.3775510204081634,-0.6428571428571429,0.06299457000061158
-1.3775510204081634,-0.6122448979591837,0.06437416957321573
-1.3775510204081634,-0.5816326530612245,0.06574631747782653
-1.3775510204081634,-0.5510204081632654,0.06711864057892897
-1.3775510204081634,-0.5204081632653061,0.06849639947892422
-1.3775510204081634,-0.48979591836734704,0.06988353229826029
-1.3775510204081634,-0.4591836734693877,0.07128303772654125
-1.3775510204081634,-0.4285714285714286,0.07269712660884174
-1.3775510204081634,-0.3979591836734695,0.07412727099247216
-1.3775510204081634,-0.36734693877551017,0.07557421726914923
-1.3775510204081634,-0.33673469387755106,0.07567671204461413
-1.3775510204081634,-0.30612244897959195,0.0756767120072635
-1.3775510204081634,-0.2755102040816326,0.07567671199508613
-1.3775510204081634,-0.24489795918367352,0.07567671199154503
-1.3775510204081634,-0.2142857142857144,0.07567671199028503
-1.3775510204081634,-0.18367346938775508,0.07567671198997641
-1.3775510204081634,-0.15306122448979598,0.07567671198983127
-1.3775510204081634,-0.12244897959183687,0.0756767119897995
-1.3775510204081634,-0.09183673469387754,0.07567671198979008
-1.3775510204081634,-0.061224489795918435,0.07565024991831129
-1.3775510204081634,-0.03061224489795933,0.07546822066462067
-1.3775510204081634,0.0,0.07567671208884058
-1.346938775510204,-1.5,0.058844403811425555
-1.346938775510204,-1.469387755102041,0.05785775304233633
-1.346938775510204,-1.4387755102040816,0.056884066031316315
-1.346938775510204,-1.4081632653061225,0.05593288619336342
-1.346938775510204,-1.3775510204081634,0.05502327640560165
-1.346938775510204,-1.346938775510204,0.05416395078992106
-1.346938775510204,-1.316326530612245,0.05335809134480245
-1.346938775510204,-1.2857142857142858,0.05260516642521327
-1.346938775510204,-1.2551020408163265,0.05190168001374211
-1.346938775510204,-1.2244897959183674,0.05126502062918198
-1.346938775510204,-1.193877551020408,0.0507076326387216
-1.346938775510204,-1.163265306122449,0.050186295687251865
-1.346938775510204,-1.1326530612244898,0.048378327513558854
-1.346938775510204,-1.1020408163265305,0.047253048866383596
-1.346938775510204,-1.0714285714285714,0.04647685993355347
-1.346938775510204,-1.0408163265306123,0.045882234659201965
-1.346938775510204,-1.010204081632653,0.04409394363151647
-1.346938775510204,-0.9795918367346939,0.04407731122554833
-1.346938775510204,-0.9489795918367347,0.04457320942343371
-1.346938775510204,-0.9183673469387755,0.04556289883274153
-1.346938775510204,-0.8877551020408163,0.04701119359643344
-1.346938775510204,-0.8571428571428572,0.04887175789003411
-1.346938775510204,-0.826530612244898,0.05102339776903399
-1.346938775510204,-0.7959183673469388,0.053315685057456305
-1.346938775510204,-0.7653061224489797,0.05587096964998009
-1.346938775510204,-0.7346938775510204,0.05864522052630102
-1.346938775510204,-0.7040816326530612,0.061597630240048086
-1.346938775510204,-0.673469387755102,0.06469370276969999
-1.346938775510204,-0.6428571428571429,0.0629945698940022
-1.346938775510204,-0.6122448979591837,0.06437416957182761
-1.346938775510204,-0.5816326530612245,0.0657463174778216
-1.346938775510204,-0.5510204081632654,0.06711864057891484
-1.346938775510204,-0.5204081632653061,0.06849639947896068
-1.346938775510204,-0.48979591836734704,0.06988353229823106
-1.346938775510204,-0.4591836734693877,0.07128303772650088
-1.346938775510204,-0.4285714285714286,0.07269712660883425
-1.346938775510204,-0.3979591836734695,0.07327493741584232
-1.346938775510204,-0.36734693877551017,0.07327493736691518
-1.346938775510204,-0.33673469387755106,0.07327493735540064
-1.346938775510204,-0.30612244897959195,0.07327493735285695
-1.346938775510204,-0.2755102040816326,0.07327493735215214
-1.346938775510204,-0.24489795918367352,0.07327493735202954
-1.346938775510204,-0.2142857142857144,0.07327493735197739
-1.346938775510204,-0.18367346938775508,0.07327493735197609
-1.346938775510204,-0.15306122448979598,0.0732749373519702
-1.346938775510204,-0.12244897959183687,0.0732749373519702
-1.346938775510204,-0.09183673469387754,0.0732749373519702
-1.346938775510204,-0.061224489795918435,0.0732749373519702
-1.346938775510204,-0.03061224489795933,0.0732320420424914
-1.346938775510204,0.0,0.07327493740658922
-1.316326530612245,-1.5,0.05884440382203101
-1.316326530612245,-1.469387755102041,0.057857753042326106
-1.316326530612245,-1.4387755102040816,0.05688406603131688
-1.316326530612245,-1.4081632653061225,0.05593288619336326
-1.316326530612245,-1.3775510204081634,0.05502327640560325
-1.316326530612245,-1.346938775510204,0.054163950789920166
-1.316326530612245,-1.316326530612245,0.053358091344801205
-1.316326530612245,-1.2857142857142858,0.05260516642521211
-1.316326530612245,-1.2551020408163265,0.05190168001374557
-1.316326530612245,-1.2244897959183674,0.05126502062917449
-1.316326530612245,-1.193877551020408,0.050707632638720905
-1.316326530612245,-1.163265306122449,0.05018629568723265
-1.316326530612245,-1.1326530612244898,0.04837832751490808
-1.316326530612245,-1.1020408163265305,0.04725304886638706
-1.316326530612245,-1.0714285714285714,0.04647685993356894
-1.316326530612245,-1.0408163265306123,0.0457197340706821
-1.316326530612245,-1.010204081632653,0.04409394368711705
-1.316326530612245,-0.9795918367346939,0.0440773112273459
-1.316326530612245,-0.9489795918367347,0.044573209423388084
-1.316326530612245,-0.9183673469387755,0.04556289883279541
-1.316326530612245,-0.8877551020408163,0.047011193596408915
-1.316326530612245,-0.8571428571428572,0.04887175789003579
-1.316326530612245,-0.826530612244898,0.05096306180100069
-1.316326530612245,-0.7959183673469388,0.053272102608744196
-1.316326530612245,-0.7653061224489797,0.0558432959755478
-1.316326530612245,-0.7346938775510204,0.05863130221866269
-1.316326530612245,-0.7040816326530612,0.061596379463144516
-1.316326530612245,-0.673469387755102,0.06470255017187349
-1.316326530612245,-0.6428571428571429,0.06299456987933169
-1.316326530612245,-0.6122448979591837,0.06437416957168564
-1.316326530612245,-0.5816326530612245,0.06574631747784018
-1.316326530612245,-0.5510204081632654,0.06711864057898081
-1.316326530612245,-0.5204081632653061,0.06849639947892719
-1.316326530612245,-0.48979591836734704,0.06988353229826354
-1.316326530612245,-0.4591836734693877,0.07118949172094553
-1.316326530612245,-0.4285714285714286,0.07118949171590058
-1.316326530612245,-0.3979591836734695,0.07118949171550147
-1.316326530612245,-0.36734693877551017,0.07118949171547603
-1.316326530612245,-0.33673469387755106,0.07118949171547603
-1.316326530612245,-0.30612244897959195,0.07118949171547603
-1.316326530612245,-0.2755102040816326,0.07118949171547603
-1.316326530612245,-0.24489795918367352,0.07118949171547603
-1.316326530612245,-0.2142857142857144,0.07118949171547603
-1.316326530612245,-0.18367346938775508,0.07118949171547603
-1.316326530612245,-0.15306122448979598,0.07118949171547603
-1.316326530612245,-0.12244897959183687,0.07118949171547603
-1.316326530612245,-0.09183673469387754,0.07118949171547603
-1.316326530612245,-0.061224489795918435,0.07118949171547603
-1.316326530612245,-0.03061224489795933,0.07118949171547603
-1.316326530612245,0.0,0.07118949171547603
-1.2857142857142858,-1.5,0.0588444038191535
-1.2857142857142858,-1.469387755102041,0.057857753042326196
-1.2857142857142858,-1.4387755102040816,0.05688406603131534
-1.2857142857142858,-1.4081632653061225,0.05593288619336335
-1.2857142857142858,-1.3775510204081634,0.05502327640560118
-1.2857142857142858,-1.346938775510204,0.05416395078992372
-1.2857142857142858,-1.316326530612245,0.05335809134480055
-1.2857142857142858,-1.2857142857142858,0.05260516642521356
-1.2857142857142858,-1.2551020408163265,0.05190168001374248
-1.2857142857142858,-1.2244897959183674,0.05126502062917695
-1.2857142857142858,-1.193877551020408,0.050707632638721314
-1.2857142857142858,-1.163265306122449,0.05018629568725045
-1.2857142857142858,-1.1326530612244898,0.048378327518787095
-1.2857142857142858,-1.1020408163265305,0.047253048866387024
-1.2857142857142858,-1.0714285714285714,0.046476859933537236
-1.2857142857142858,-1.0408163265306123,0.04555948738223972
-1.2857142857142858,-1.010204081632653,0.04409394368855005
-1.2857142857142858,-0.9795918367346939,0.04407731122524031
-1.2857142857142858,-0.9489795918367347,0.04457320942341306
-1.2857142857142858,-0.9183673469387755,0.045562898832734684
-1.2857142857142858,-0.8877551020408163,0.04701119359642245
-1.2857142857142858,-0.8571428571428572,0.04887175789003604
-1.2857142857142858,-0.826530612244898,0.0509070069099588
-1.2857142857142858,-0.7959183673469388,0.053233112418255166
-1.2857142857142858,-0.7653061224489797,0.055819650860875425
-1.2857142857142858,-0.7346938775510204,0.05862222743154577
-1.2857142857142858,-0.7040816326530612,0.061599906661843104
-1.2857142857142858,-0.673469387755102,0.06159419841078495
-1.2857142857142858,-0.6428571428571429,0.06299456993063386
-1.2857142857142858,-0.6122448979591837,0.06437416957265578
-1.2857142857142858,-0.5816326530612245,0.06574631747782617
-1.2857142857142858,-0.5510204081632654,0.06711864057896225
-1.2857142857142858,-0.5204081632653061,0.06849639947890754
-1.2857142857142858,-0.48979591836734704,0.06935338539490343
-1.2857142857142858,-0.4591836734693877,0.0693533853823017
-1.2857142857142858,-0.4285714285714286,0.06935338538041258
-1.2857142857142858,-0.3979591836734695,0.0693533853801433
-1.2857142857142858,-0.36734693877551017,0.06935338538011065
-1.2857142857142858,-0.33673469387755106,0.06935338538010911
-1.2857142857142858,-0.30612244897959195,0.06935338538010911
-1.2857142857142858,-0.2755102040816326,0.06935338538010911
-1.2857142857142858,-0.24489795918367352,0.06935338538010911
-1.2857142857142858,-0.2142857142857144,0.06935338538010911
-1.2857142857142858,-0.18367346938775508,0.06935338538010911
-1.2857142857142858,-0.15306122448979598,0.06935338538010911
-1.2857142857142858,-0.12244897959183687,0.06935338538010911
-1.2857142857142858,-0.09183673469387754,0.06935338538010911
-1.2857142857142858,-0.061224489795918435,0.06930598194882041
-1.2857142857142858,-0.03061224489795933,0.06930440201791788
-1.2857142857142858,0.0,0.06935338540182685
-1.2551020408163265,-1.5,0.05884440382031566
-1.2551020408163265,-1.469387755102041,0.057857753042325134
-1.2551020408163265,-1.4387755102040816,0.05688406603131443
-1.2551020408163265,-1.4081632653061225,0.05593288619336181
-1.2551020408163265,-1.3775510204081634,0.055023276405600945
-1.2551020408163265,-1.346938775510204,0.05416395078992134
-1.2551020408163265,-1.316326530612245,0.05335809134480131
-1.2551020408163265,-1.2857142857142858,0.052605166425210265
-1.2551020408163265,-1.2551020408163265,0.0519016800137452
-1.2551020408163265,-1.2244897959183674,0.05126502062917965
-1.2551020408163265,-1.193877551020408,0.05070763263872194
-1.2551020408163265,-1.163265306122449,0.050186295687279385
-1.2551020408163265,-1.1326530612244898,0.0483783273454443
-1.2551020408163265,-1.1020408163265305,0.04725304886691729
-1.2551020408163265,-1.0714285714285714,0.046469160242723885
-1.2551020408163265,-1.0408163265306123,0.04462171299494981
-1.2551020408163265,-1.010204081632653,0.0440939436202895
-1.2551020408163265,-0.9795918367346939,0.04407731122563349
-1.2551020408163265,-0.9489795918367347,0.04457320942342957
-1.2551020408163265,-0.9183673469387755,0.045562898832757416
-1.2551020408163265,-0.8877551020408163,0.047011193596399256
-1.2551020408163265,-0.8571428571428572,0.0488204832473277
-1.2551020408163265,-0.826530612244898,0.05085559673601453
-1.2551020408163265,-0.7959183673469388,0.05319821470700336
-1.2551020408163265,-0.7653061224489797,0.05580064027787351
-1.2551020408163265,-0.7346938775510204,0.05861794955161819
-1.2551020408163265,-0.7040816326530612,0.061608657875830385
-1.2551020408163265,-0.673469387755102,0.061594198386094874
-1.2551020408163265,-0.6428571428571429,0.06299456993036487
-1.2551020408163265,-0.6122448979591837,0.06437416957266644
-1.2551020408163265,-0.5816326530612245,0.06574631747783137
-1.2551020408163265,-0.5510204081632654,0.06711864057892461
-1.2551020408163265,-0.5204081632653061,0.06768195929182635
-1.2551020408163265,-0.48979591836734704,0.06768195913152543
-1.2551020408163265,-0.4591836734693877,0.06768195903185945
-1.2551020408163265,-0.4285714285714286,0.06768195896981696
-1.2551020408163265,-0.3979591836734695,0.067681958931165
-1.2551020408163265,-0.36734693877551017,0.06768195890707678
-1.2551020408163265,-0.33673469387755106,0.06768195889206406
-1.2551020408163265,-0.30612244897959195,0.06768195888271418
-1.2551020408163265,-0.2755102040816326,0.06768195887689542
-1.2551020408163265,-0.24489795918367352,0.06768195887328088
-1.2551020408163265,-0.2142857142857144,0.06768195887104003
-1.2551020408163265,-0.18367346938775508,0.06758735781898928
-1.2551020408163265,-0.15306122448979598,0.06748453093714613
-1.2551020408163265,-0.12244897959183687,0.06742827056510457
-1.2551020408163265,-0.09183673469387754,0.06741994461990754
-1.2551020408163265,-0.061224489795918435,0.06745994596569865
-1.2551020408163265,-0.03061224489795933,0.06754776466164322
-1.2551020408163265,0.0,0.06768195937102307
-1.2244897959183674,-1.5,0.058844403821020096
-1.2244897959183674,-1.469387755102041,0.05785775304232381
-1.2244897959183674,-1.4387755102040816,0.05688406603131662
-1.2244897959183674,-1.4081632653061225,0.055932886193365096
-1.2244897959183674,-1.3775510204081634,0.0550232764055997
-1.2244897959183674,-1.346938775510204,0.05416395078992188
-1.2244897959183674,-1.316326530612245,0.05335809134480086
-1.2244897959183674,-1.2857142857142858,0.05260516642521133
-1.2244897959183674,-1.2551020408163265,0.05190168001374328
-1.2244897959183674,-1.2244897959183674,0.05126502062918112
-1.2244897959183674,-1.193877551020408,0.050707632638726574
-1.2244897959183674,-1.163265306122449,0.05018629568726549
-1.2244897959183674,-1.1326530612244898,0.0483783275108497
-1.2244897959183674,-1.1020408163265305,0.04725304886628113
-1.2244897959183674,-1.0714285714285714,0.04630914947746782
-1.2244897959183674,-1.0408163265306123,0.04462171296384396
-1.2244897959183674,-1.010204081632653,0.044093943621939774
-1.2244897959183674,-0.9795918367346939,0.04407731122561993
-1.2244897959183674,-0.9489795918367347,0.04457320942339468
-1.2244897959183674,-0.9183673469387755,0.045562898832738605
-1.2244897959183674,-0.8877551020408163,0.04701119359641552
-1.2244897959183674,-0.8571428571428572,0.048756164031954555
-1.2244897959183674,-0.826530612244898,0.05080840684578187
-1.2244897959183674,-0.7959183673469388,0.053167799376318735
-1.2244897959183674,-0.7653061224489797,0.05578643027335724
-1.2244897959183674,-0.7346938775510204,0.058618682144679364
-1.2244897959183674,-0.7040816326530612,0.06162282705547424
-1.2244897959183674,-0.673469387755102,0.06159419844494551
-1.2244897959183674,-0.6428571428571429,0.06299456993085424
-1.2244897959183674,-0.6122448979591837,0.06437416957269863
-1.2244897959183674,-0.5816326530612245,0.06574631747782562
-1.2244897959183674,-0.5510204081632654,0.06616245174489618
-1.2244897959183674,-0.5204081632653061,0.06616245168831547
-1.2244897959183674,-0.48979591836734704,0.06616245166514188
-1.2244897959183674,-0.4591836734693877,0.06616245165567172
-1.2244897959183674,-0.4285714285714286,0.06616245165181306
-1.2244897959183674,-0.3979591836734695,0.06616245165024667
-1.2244897959183674,-0.36734693877551017,0.06616245164961561
-1.2244897959183674,-0.33673469387755106,0.0661624516493642
-1.2244897959183674,-0.30612244897959195,0.06616245164926556
-1.2244897959183674,-0.2755102040816326,0.06607630748801484
-1.2244897959183674,-0.24489795918367352,0.06592223217913677
-1.2244897959183674,-0.2142857142857144,0.06580216178468294
-1.2244897959183674,-0.18367346938775508,0.06571442871698506
-1.2244897959183674,-0.15306122448979598,0.06566820362560374
-1.2244897959183674,-0.12244897959183687,0.06566879640626348
-1.2244897959183674,-0.09183673469387754,0.06571821657806091
-1.2244897959183674,-0.061224489795918435,0.06581720563308727
-1.2244897959183674,-0.03061224489795933,0.06596562116654939
-1.2244897959183674,0.0,0.0661624517965961
-1.193877551020408,-1.5,0.0588444038117735
-1.193877551020408,-1.469387755102041,0.05785775304233375
